0.65	0.3	0.2
0.649999964826165	0.299999957791398	0.20000007034767
0.649999859304661	0.299999831165593	0.200000281390678
0.649999683435488	0.299999620122585	0.200000633129025
0.649999437218644	0.299999324662373	0.200001125562711
0.649999120654132	0.299998944784958	0.200001758691736
0.64999873374195	0.29999848049034	0.2000025325161
0.649998276482099	0.299997931778518	0.200003447035803
0.649997748874578	0.299997298649494	0.200004502250844
0.649997150919388	0.299996581103265	0.200005698161225
0.649996482616528	0.299995779139834	0.200007034766944
0.649995743965999	0.299994892759199	0.200008512068002
0.6499949349678	0.29999392196136	0.200010130064399
0.649994055621932	0.299992866746319	0.200011888756135
0.649993105928395	0.299991727114074	0.20001378814321
0.649992085887188	0.299990503064626	0.200015828225624
0.649990995498312	0.299989194597974	0.200018009003376
0.649989834761766	0.29998780171412	0.200020330476467
0.649988603677551	0.299986324413061	0.200022792644898
0.649987302245667	0.2999847626948	0.200025395508667
0.649985930466112	0.299983116559335	0.200028139067775
0.649984488338889	0.299981386006667	0.200031023322222
0.649982975863996	0.299979571036795	0.200034048272008
0.649981393041434	0.29997767164972	0.200037213917133
0.649979739871202	0.299975687845442	0.200040520257596
0.649978016353301	0.299973619623961	0.200043967293399
0.64997622248773	0.299971466985276	0.20004755502454
0.64997435827449	0.299969229929388	0.20005128345102
0.64997242371358	0.299966908456296	0.20005515257284
0.649970418805001	0.299964502566001	0.200059162389997
0.649968343548753	0.299962012258504	0.200063312902494
0.649966197944835	0.299959437533802	0.20006760411033
0.649963981993248	0.299956778391897	0.200072036013504
0.649961695693991	0.299954034832789	0.200076608612018
0.649959339047065	0.299951206856478	0.20008132190587
0.649956912052469	0.299948294462963	0.200086175895062
0.649954414710204	0.299945297652245	0.200091170579592
0.64995184702027	0.299942216424324	0.200096305959461
0.649949208982666	0.299939050779199	0.200101582034668
0.649946500597392	0.299935800716871	0.200106998805215
0.64994372186445	0.29993246623734	0.200112556271101
0.649940872783837	0.299929047340605	0.200118254432325
0.649937953355556	0.299925544026667	0.200124093288889
0.649934963579605	0.299921956295526	0.200130072840791
0.649931903455984	0.299918284147181	0.200136193088032
0.649928772984694	0.299914527581633	0.200142454030612
0.649925572165735	0.299910686598882	0.200148855668531
0.649922300999106	0.299906761198927	0.200155398001789
0.649918959484807	0.299902751381769	0.200162081030385
0.64991554762284	0.299898657147408	0.20016890475432
0.649912065413202	0.299894478495843	0.200175869173595
0.649908512855896	0.299890215427075	0.200182974288208
