0.000228018	7.00957e-05	0.00024705	-1.56902	-7.67939e-06	1.57091	0.00050328
0.00023513	8.13697e-05	0.00025418	-1.56903	-7.70541e-06	1.57089	0.000517522
0.000242117	9.28115e-05	0.000261647	-1.56904	-7.73301e-06	1.57087	0.000531976
0.000249449	0.000104421	0.000268978	-1.56905	-7.75974e-06	1.57084	0.00054664
0.000256628	0.000116198	0.000276674	-1.56907	-7.78792e-06	1.57082	0.000561514
0.000264172	0.000128144	0.000284215	-1.56908	-7.81577e-06	1.57079	0.0005766
0.000275417	0.000140257	0.000288266	-1.56909	-7.84399e-06	1.57077	0.000591896
0.000283172	0.000152538	0.000296018	-1.56911	-7.87271e-06	1.57074	0.000607402
0.000291032	0.000164987	0.000303875	-1.56912	-7.90181e-06	1.57071	0.00062312
0.000295143	0.000177604	0.000315693	-1.56913	-7.93414e-06	1.57069	0.00063905
0.00030682	0.000190389	0.000320154	-1.56915	-7.96594e-06	1.57066	0.000655189
0.000314997	0.000203343	0.000328327	-1.56916	-7.99726e-06	1.57063	0.000671539
0.000323018	0.000216464	0.000336867	-1.56918	-8.03033e-06	1.5706	0.0006881
0.000331406	0.000229754	0.00034525	-1.56919	-8.06289e-06	1.57058	0.000704871
0.0003399	0.000243211	0.000353739	-1.56921	-8.09585e-06	1.57055	0.000721853
0.000348253	0.000256837	0.000362579	-1.56922	-8.12945e-06	1.57052	0.000739046
0.000356957	0.000270631	0.000371278	-1.56924	-8.16321e-06	1.57049	0.00075645
0.000365755	0.000284594	0.000380095	-1.56925	-8.20188e-06	1.57046	0.000774065
0.000374436	0.000298725	0.000389239	-1.56927	-8.23902e-06	1.57043	0.00079189
0.000383457	0.000313024	0.000398253	-1.56928	-8.27549e-06	1.5704	0.000809926
0.000392326	0.000327492	0.00040763	-1.5693	-8.314e-06	1.57037	0.000828172
0.000401559	0.000342128	0.000416854	-1.56932	-8.35185e-06	1.57034	0.000846629
0.000410907	0.000356933	0.000426174	-1.56933	-8.39111e-06	1.57031	0.000865297
0.000420351	0.000371906	0.000435608	-1.56935	-8.43009e-06	1.57028	0.000884175
0.000429642	0.000387048	0.000445407	-1.56937	-8.47252e-06	1.57025	0.000903265
0.000439297	0.000402358	0.000455051	-1.56938	-8.51322e-06	1.57021	0.000922564
0.000448809	0.000417838	0.000465048	-1.5694	-8.55629e-06	1.57018	0.000942075
0.000458676	0.000433486	0.000474903	-1.56942	-8.59848e-06	1.57015	0.000961796
0.00046839	0.000449302	0.00048512	-1.56943	-8.6431e-06	1.57012	0.000981728
0.000478467	0.000465288	0.000495184	-1.56945	-8.68681e-06	1.57008	0.00100187
0.00048865	0.000481442	0.000505353	-1.56947	-8.73098e-06	1.57005	0.00102222
0.00049895	0.000497766	0.000515617	-1.56949	-8.77705e-06	1.57001	0.00104279
0.000509075	0.000514258	0.000526266	-1.56951	-8.82612e-06	1.56998	0.00106356
0.000519575	0.000530919	0.000536749	-1.56952	-8.873e-06	1.56994	0.00108454
0.000529933	0.00054775	0.000547586	-1.56954	-8.9226e-06	1.56991	0.00110574
0.000540644	0.000564749	0.00055828	-1.56956	-8.97113e-06	1.56987	0.00112714
0.000551203	0.000581918	0.000569337	-1.56958	-9.02251e-06	1.56984	0.00114876
0.000562126	0.000599256	0.00058024	-1.5696	-9.07273e-06	1.5698	0.00117059
0.000573153	0.000616763	0.000591249	-1.56962	-9.12344e-06	1.56976	0.00119262
0.000584297	0.000634439	0.000602352	-1.56964	-9.17631e-06	1.56973	0.00121487
0.000595269	0.000652285	0.000613838	-1.56966	-9.23269e-06	1.56969	0.00123733
0.000606614	0.0006703	0.000625161	-1.56968	-9.28642e-06	1.56965	0.00126
0.000617817	0.000688485	0.000636837	-1.5697	-9.34328e-06	1.56961	0.00128288
0.000629373	0.000706839	0.000648369	-1.56972	-9.39883e-06	1.56957	0.00130596
0.000640778	0.000725363	0.000660264	-1.56974	-9.45767e-06	1.56954	0.00132926
0.000652545	0.000744056	0.000672006	-1.56976	-9.5151e-06	1.5695	0.00135277
0.000664418	0.000762919	0.000683853	-1.56978	-9.57304e-06	1.56946	0.00137649
0.000676407	0.000781952	0.000695794	-1.5698	-9.63343e-06	1.56942	0.00140042
0.000688224	0.000801154	0.000708118	-1.56982	-9.69784e-06	1.56938	0.00142457
0.000700414	0.000820527	0.000720279	-1.56984	-9.75914e-06	1.56934	0.00144892
0.000712463	0.000840069	0.000732792	-1.56986	-9.82401e-06	1.5693	0.00147348
0.000724864	0.000859781	0.000745162	-1.56989	-9.88733e-06	1.56925	0.00149825
0.000737114	0.000879663	0.000757894	-1.56991	-9.95439e-06	1.56921	0.00152323
0.000749727	0.000899715	0.000770473	-1.56993	-1.00198e-05	1.56917	0.00154843
0.000762445	0.000919938	0.000783157	-1.56995	-1.00857e-05	1.56913	0.00157383
0.000775279	0.00094033	0.000795936	-1.56997	-1.01544e-05	1.56909	0.00159944
0.000787942	0.000960893	0.000809097	-1.57	-1.02277e-05	1.56904	0.00162527
0.000800977	0.000981626	0.000822095	-1.57002	-1.02974e-05	1.569	0.0016513
0.000813872	0.00100253	0.000835444	-1.57004	-1.03711e-05	1.56896	0.00167754
0.000827118	0.0010236	0.000848651	-1.57006	-1.04429e-05	1.56891	0.001704
0.000840214	0.00104485	0.00086222	-1.57009	-1.0519e-05	1.56887	0.00173066
0.000853672	0.00106626	0.000875635	-1.57011	-1.05931e-05	1.56882	0.00175754
0.000867236	0.00108785	0.000889156	-1.57013	-1.06679e-05	1.56878	0.00178462
0.000880916	0.0011096	0.00090277	-1.57016	-1.07458e-05	1.56873	0.00181192
0.00089469	0.00113153	0.0009165	-1.57018	-1.08222e-05	1.56869	0.00183942
0.000908305	0.00115363	0.000930601	-1.57021	-1.09076e-05	1.56864	0.00186714
0.000922312	0.0011759	0.000944519	-1.57023	-1.09907e-05	1.56859	0.00189506
0.000936404	0.00119834	0.000958561	-1.57026	-1.10719e-05	1.56855	0.0019232
0.000950346	0.00122095	0.000972965	-1.57028	-1.11579e-05	1.5685	0.00195154
0.00096465	0.00124373	0.000987216	-1.5703	-1.12417e-05	1.56845	0.0019801
0.00097907	0.00126668	0.00100156	-1.57033	-1.13283e-05	1.5684	0.00200887
0.000993584	0.0012898	0.00101602	-1.57036	-1.14139e-05	1.56835	0.00203784
0.0010082	0.0013131	0.00103059	-1.57038	-1.15002e-05	1.56831	0.00206703
0.00102268	0.00133656	0.00104551	-1.57041	-1.15964e-05	1.56826	0.00209642
0.00103752	0.0013602	0.00106027	-1.57043	-1.16901e-05	1.56821	0.00212603
0.00105246	0.00138401	0.00107515	-1.57046	-1.17817e-05	1.56816	0.00215584
0.00106726	0.00140799	0.00109037	-1.57048	-1.18785e-05	1.56811	0.00218587
0.00108241	0.00143214	0.00110545	-1.57051	-1.19727e-05	1.56806	0.00221611
0.00109766	0.00145647	0.00112065	-1.57054	-1.20703e-05	1.56801	0.00224655
0.00111302	0.00148096	0.00113595	-1.57056	-1.21666e-05	1.56795	0.00227721
0.00112849	0.00150563	0.00115134	-1.57059	-1.22636e-05	1.5679	0.00230807
0.0011438	0.00153047	0.0011671	-1.57062	-1.23717e-05	1.56785	0.00233915
0.00115949	0.00155548	0.0011827	-1.57064	-1.2477e-05	1.5678	0.00237043
0.00117528	0.00158066	0.00119841	-1.57067	-1.25798e-05	1.56775	0.00240193
0.00119091	0.00160602	0.00121448	-1.5707	-1.26884e-05	1.56769	0.00243363
0.00120692	0.00163154	0.00123039	-1.57073	-1.27962e-05	1.56764	0.00246555
0.00122302	0.00165724	0.00124641	-1.57075	-1.29035e-05	1.56759	0.00249767
0.00123922	0.00168311	0.00126253	-1.57078	-1.30115e-05	1.56753	0.00253001
0.00125554	0.00170916	0.00127877	-1.57081	-1.31202e-05	1.56748	0.00256255
0.0012717	0.00173537	0.00129535	-1.57084	-1.32412e-05	1.56742	0.00259531
0.00128824	0.00176176	0.00131178	-1.57087	-1.3359e-05	1.56737	0.00262827
0.00130487	0.00178832	0.00132833	-1.5709	-1.34741e-05	1.56731	0.00266144
0.00132135	0.00181506	0.00134523	-1.57093	-1.35957e-05	1.56726	0.00269483
0.00133819	0.00184196	0.00136198	-1.57096	-1.3714e-05	1.5672	0.00272842
0.00135515	0.00186904	0.00137882	-1.57098	-1.38361e-05	1.56715	0.00276222
0.0013722	0.0018963	0.00139578	-1.57101	-1.39568e-05	1.56709	0.00279623
0.00138936	0.00192372	0.00141284	-1.57104	-1.40783e-05	1.56703	0.00283045
0.00140637	0.00195132	0.00143026	-1.57107	-1.42134e-05	1.56697	0.00286489
0.00142375	0.00197909	0.00144752	-1.5711	-1.43449e-05	1.56692	0.00289953
0.00144123	0.00200703	0.00146489	-1.57113	-1.44733e-05	1.56686	0.00293438
0.00145856	0.00203515	0.00148262	-1.57116	-1.46088e-05	1.5668	0.00296944
0.00147625	0.00206344	0.0015002	-1.57119	-1.47407e-05	1.56674	0.00300471
0.00149405	0.00209191	0.00151787	-1.57123	-1.48769e-05	1.56668	0.00304019
0.00151195	0.00212055	0.00153566	-1.57126	-1.50114e-05	1.56662	0.00307588
0.0015297	0.00214936	0.00155381	-1.57129	-1.51579e-05	1.56656	0.00311178
0.00154782	0.00217834	0.0015718	-1.57132	-1.5297e-05	1.5665	0.00314788
0.00156579	0.0022075	0.00159014	-1.57135	-1.54438e-05	1.56644	0.0031842
0.00158411	0.00223684	0.00160835	-1.57138	-1.55867e-05	1.56638	0.00322073
0.00160229	0.00226634	0.00162691	-1.57141	-1.57374e-05	1.56632	0.00325746
0.00162083	0.00229602	0.0016453	-1.57145	-1.58868e-05	1.56626	0.00329441
0.00163948	0.00232588	0.00166381	-1.57148	-1.60354e-05	1.5662	0.00333156
0.00165822	0.00235591	0.00168243	-1.57151	-1.61848e-05	1.56613	0.00336893
0.00167707	0.00238611	0.00170115	-1.57154	-1.63351e-05	1.56607	0.0034065
0.00169578	0.00241649	0.00172023	-1.57158	-1.65019e-05	1.56601	0.00344428
0.00171486	0.00244704	0.00173914	-1.57161	-1.66642e-05	1.56594	0.00348228
0.00173403	0.00247777	0.00175817	-1.57164	-1.68227e-05	1.56588	0.00352048
0.0017531	0.00250867	0.00177751	-1.57167	-1.69896e-05	1.56582	0.00355889
0.00177244	0.00253974	0.00179678	-1.57171	-1.71554e-05	1.56575	0.00359751
0.00179193	0.002571	0.00181612	-1.57174	-1.73201e-05	1.56569	0.00363634
0.00181153	0.00260242	0.00183556	-1.57177	-1.74857e-05	1.56562	0.00367537
0.00183123	0.00263402	0.00185511	-1.57181	-1.76521e-05	1.56556	0.00371462
0.00185078	0.0026658	0.00187501	-1.57184	-1.78367e-05	1.56549	0.00375408
0.0018707	0.00269775	0.00189475	-1.57188	-1.80162e-05	1.56542	0.00379375
0.00189072	0.00272987	0.00191461	-1.57191	-1.81916e-05	1.56536	0.00383362
0.00191085	0.00276217	0.00193456	-1.57195	-1.83679e-05	1.56529	0.0038737
0.00193081	0.00279465	0.00195489	-1.57198	-1.85516e-05	1.56522	0.003914
0.00195117	0.0028273	0.00197503	-1.57202	-1.87447e-05	1.56516	0.0039545
0.00197161	0.00286013	0.0019953	-1.57205	-1.8929e-05	1.56509	0.00399521
0.00199191	0.00289313	0.00201593	-1.57209	-1.91231e-05	1.56502	0.00403613
0.00201256	0.00292631	0.0020364	-1.57212	-1.9312e-05	1.56495	0.00407726
0.00203308	0.00295967	0.00205722	-1.57216	-1.95108e-05	1.56488	0.0041186
0.00205395	0.0029932	0.0020779	-1.57219	-1.97044e-05	1.56481	0.00416015
0.00207466	0.00302691	0.00209893	-1.57223	-1.99081e-05	1.56474	0.00420191
0.00209574	0.00306079	0.00211982	-1.57227	-2.01064e-05	1.56467	0.00424387
0.00211693	0.00309485	0.0021408	-1.5723	-2.03058e-05	1.5646	0.00428604
0.00213823	0.00312908	0.00216188	-1.57234	-2.05125e-05	1.56453	0.00432842
0.00215936	0.0031635	0.00218334	-1.57238	-2.07312e-05	1.56446	0.00437102
0.00218086	0.00319808	0.00220464	-1.57241	-2.09393e-05	1.56439	0.00441382
0.00220223	0.00323285	0.00222628	-1.57245	-2.11582e-05	1.56432	0.00445683
0.00222394	0.00326779	0.00224778	-1.57249	-2.13713e-05	1.56424	0.00450005
0.00224551	0.00330291	0.00226964	-1.57252	-2.15954e-05	1.56417	0.00454347
0.00226744	0.00333821	0.00229134	-1.57256	-2.18136e-05	1.5641	0.00458711
0.00228947	0.00337368	0.00231315	-1.5726	-2.20329e-05	1.56403	0.00463095
0.00231162	0.00340933	0.00233505	-1.57264	-2.22602e-05	1.56395	0.00467501
0.0023336	0.00344516	0.00235733	-1.57268	-2.25004e-05	1.56388	0.00471927
0.00235595	0.00348116	0.00237945	-1.57271	-2.27291e-05	1.5638	0.00476374
0.00237817	0.00351734	0.00240191	-1.57275	-2.29694e-05	1.56373	0.00480842
0.00240073	0.0035537	0.00242423	-1.57279	-2.32035e-05	1.56365	0.00485331
0.00242315	0.00359024	0.00244691	-1.57283	-2.34494e-05	1.56358	0.0048984
0.00244592	0.00362695	0.00246944	-1.57287	-2.3689e-05	1.5635	0.00494371
0.0024688	0.00366385	0.00249206	-1.57291	-2.39297e-05	1.56343	0.00498922
0.0024918	0.00370092	0.00251478	-1.57295	-2.41789e-05	1.56335	0.00503494
0.00251463	0.00373816	0.00253788	-1.57299	-2.44422e-05	1.56327	0.00508087
0.00253783	0.00377559	0.00256082	-1.57303	-2.4693e-05	1.5632	0.00512701
0.0025609	0.0038132	0.0025841	-1.57307	-2.49562e-05	1.56312	0.00517336
0.00258431	0.00385098	0.00260724	-1.57311	-2.52127e-05	1.56304	0.00521992
0.00260757	0.00388894	0.00263074	-1.57315	-2.5482e-05	1.56296	0.00526668
0.0026312	0.00392708	0.00265408	-1.57319	-2.57443e-05	1.56289	0.00531365
0.00265493	0.0039654	0.00267753	-1.57323	-2.60079e-05	1.56281	0.00536083
0.00267878	0.0040039	0.00270106	-1.57327	-2.62806e-05	1.56273	0.00540822
0.00270246	0.00404257	0.00272498	-1.57331	-2.65685e-05	1.56265	0.00545582
0.00272651	0.00408143	0.00274873	-1.57335	-2.68428e-05	1.56257	0.00550363
0.00275042	0.00412046	0.00277283	-1.57339	-2.71306e-05	1.56249	0.00555164
0.00277468	0.00415968	0.00279679	-1.57343	-2.74111e-05	1.56241	0.00559986
0.0027988	0.00419907	0.0028211	-1.57347	-2.77052e-05	1.56233	0.00564829
0.00282327	0.00423864	0.00284526	-1.57351	-2.79919e-05	1.56225	0.00569693
0.00284785	0.00427839	0.00286952	-1.57356	-2.82799e-05	1.56216	0.00574578
0.00287255	0.00431833	0.00289387	-1.5736	-2.85777e-05	1.56208	0.00579483
0.00289734	0.00435844	0.00291834	-1.57364	-2.88701e-05	1.562	0.00584409
0.00292198	0.00439873	0.00294317	-1.57368	-2.91912e-05	1.56192	0.00589357
0.002947	0.0044392	0.00296782	-1.57373	-2.95039e-05	1.56183	0.00594325
0.00297212	0.00447985	0.00299259	-1.57377	-2.981e-05	1.56175	0.00599313
0.00299733	0.00452068	0.00301746	-1.57381	-3.01173e-05	1.56167	0.00604322
0.00302252	0.00456169	0.00304257	-1.57385	-3.04282e-05	1.56158	0.00609353
0.00304795	0.00460289	0.00306765	-1.5739	-3.0738e-05	1.5615	0.00614403
0.00307338	0.00464426	0.00309293	-1.57394	-3.10891e-05	1.56141	0.00619476
0.00309903	0.00468581	0.00311821	-1.57398	-3.14098e-05	1.56133	0.00624568
0.00312463	0.00472755	0.00314374	-1.57403	-3.17494e-05	1.56124	0.00629682
0.00315039	0.00476946	0.00316932	-1.57407	-3.20903e-05	1.56116	0.00634816
0.00317635	0.00481156	0.0031949	-1.57412	-3.24235e-05	1.56107	0.00639971
0.00320217	0.00485383	0.00322084	-1.57416	-3.27724e-05	1.56099	0.00645147
0.00322834	0.00489629	0.00324662	-1.5742	-3.31127e-05	1.5609	0.00650344
0.00325464	0.00493893	0.0032725	-1.57425	-3.3462e-05	1.56081	0.00655561
0.00328102	0.00498175	0.00329849	-1.57429	-3.38073e-05	1.56072	0.00660799
0.00330751	0.00502476	0.00332458	-1.57434	-3.4154e-05	1.56064	0.00666058
0.00333387	0.00506794	0.00335102	-1.57438	-3.45334e-05	1.56055	0.00671338
0.00336058	0.00511131	0.00337731	-1.57443	-3.49033e-05	1.56046	0.00676638
0.00338739	0.00515486	0.0034037	-1.57447	-3.52654e-05	1.56037	0.00681959
0.00341406	0.00519859	0.00343045	-1.57452	-3.56442e-05	1.56028	0.00687302
0.00344109	0.0052425	0.00345704	-1.57457	-3.60139e-05	1.56019	0.00692664
0.00346822	0.00528659	0.00348374	-1.57461	-3.6385e-05	1.5601	0.00698047
0.00349547	0.00533087	0.00351053	-1.57466	-3.67681e-05	1.56001	0.00703451
0.00352281	0.00537533	0.00353743	-1.5747	-3.71445e-05	1.55992	0.00708876
0.00355	0.00541997	0.00356469	-1.57475	-3.75558e-05	1.55983	0.00714322
0.00357758	0.0054648	0.00359177	-1.5748	-3.79568e-05	1.55974	0.00719789
0.00360524	0.00550981	0.00361897	-1.57484	-3.83496e-05	1.55965	0.00725276
0.00363276	0.005555	0.00364653	-1.57489	-3.87602e-05	1.55955	0.00730784
0.00366064	0.00560037	0.00367393	-1.57494	-3.91609e-05	1.55946	0.00736313
0.00368863	0.00564593	0.00370142	-1.57498	-3.95719e-05	1.55937	0.00741862
0.00371672	0.00569167	0.00372902	-1.57503	-3.99783e-05	1.55928	0.00747432
0.00374491	0.00573759	0.00375673	-1.57508	-4.03862e-05	1.55918	0.00753022
0.00377297	0.0057837	0.00378479	-1.57513	-4.08312e-05	1.55909	0.00758634
0.00380139	0.00583	0.00381269	-1.57518	-4.12653e-05	1.55899	0.00764267
0.00382991	0.00587647	0.00384069	-1.57522	-4.16906e-05	1.5589	0.0076992
0.00385828	0.00592313	0.00386906	-1.57527	-4.21348e-05	1.5588	0.00775594
0.003887	0.00596998	0.00389726	-1.57532	-4.25686e-05	1.55871	0.00781288
0.0039156	0.006017	0.00392581	-1.57537	-4.30214e-05	1.55861	0.00787003
0.00394454	0.00606422	0.00395422	-1.57542	-4.34637e-05	1.55852	0.00792739
0.00397359	0.00611161	0.00398273	-1.57547	-4.39077e-05	1.55842	0.00798495
0.00400273	0.0061592	0.00401135	-1.57551	-4.43654e-05	1.55833	0.00804272
0.00403199	0.00620696	0.00404006	-1.57556	-4.48153e-05	1.55823	0.0081007
0.00406113	0.00625492	0.0040691	-1.57561	-4.53051e-05	1.55813	0.00815889
0.00409059	0.00630305	0.00409803	-1.57566	-4.57834e-05	1.55803	0.00821728
0.00412017	0.00635138	0.00412704	-1.57571	-4.6252e-05	1.55794	0.00827588
0.00414961	0.00639988	0.0041564	-1.57576	-4.67409e-05	1.55784	0.00833469
0.00417941	0.00644858	0.00418561	-1.57581	-4.72186e-05	1.55774	0.0083937
0.00420931	0.00649746	0.00421492	-1.57586	-4.7698e-05	1.55764	0.00845292
0.00423931	0.00654652	0.00424434	-1.57591	-4.8192e-05	1.55754	0.00851235
0.00426919	0.00659577	0.00427408	-1.57596	-4.87096e-05	1.55744	0.00857199
0.00429941	0.00664521	0.00430369	-1.57601	-4.92057e-05	1.55734	0.00863183
0.00432949	0.00669483	0.00433365	-1.57606	-4.97229e-05	1.55724	0.00869188
0.00435992	0.00674464	0.00436346	-1.57612	-5.02284e-05	1.55714	0.00875213
0.00439022	0.00679463	0.00439362	-1.57617	-5.07553e-05	1.55704	0.00881259
0.00442087	0.00684482	0.00442362	-1.57622	-5.12703e-05	1.55694	0.00887326
0.00445162	0.00689518	0.00445373	-1.57627	-5.17872e-05	1.55683	0.00893413
0.00448247	0.00694574	0.00448395	-1.57632	-5.23195e-05	1.55673	0.00899521
0.00451344	0.00699648	0.00451426	-1.57637	-5.28431e-05	1.55663	0.00905649
0.00454429	0.00704741	0.0045449	-1.57642	-5.34112e-05	1.55653	0.00911799
0.00457545	0.00709853	0.00457543	-1.57648	-5.39664e-05	1.55642	0.00917969
0.00460673	0.00714983	0.00460604	-1.57653	-5.45108e-05	1.55632	0.00924159
0.00463789	0.00720133	0.00463699	-1.57658	-5.50778e-05	1.55622	0.00930371
0.00466939	0.007253	0.00466779	-1.57663	-5.56322e-05	1.55611	0.00936602
0.00470099	0.00730487	0.00469871	-1.57669	-5.61999e-05	1.55601	0.00942855
0.0047327	0.00735693	0.00472971	-1.57674	-5.67613e-05	1.5559	0.00949128
0.00476452	0.00740917	0.00476082	-1.57679	-5.73247e-05	1.5558	0.00955421
0.00479621	0.0074616	0.00479226	-1.57685	-5.79353e-05	1.55569	0.00961736
0.00482823	0.00751422	0.00482358	-1.5769	-5.8532e-05	1.55559	0.00968071
0.00486038	0.00756703	0.00485498	-1.57695	-5.91174e-05	1.55548	0.00974427
0.00489238	0.00762003	0.00488673	-1.57701	-5.97266e-05	1.55537	0.00980803
0.00492474	0.00767321	0.00491832	-1.57706	-6.03226e-05	1.55527	0.009872
0.0049572	0.00772659	0.00495002	-1.57711	-6.09205e-05	1.55516	0.00993617
0.00500564	0.00778015	0.00496582	-1.57717	-6.14074e-05	1.55505	0.0100004
0.00503832	0.0078339	0.00499771	-1.57722	-6.2011e-05	1.55494	0.010065
